"136";"When may hazardous windshear be expected?";"In areas of low-level temperature inversion, frontal zones, and clear air turbulence.";"Following frontal passage when stratocumulus clouds form indicating mechanical mixing.";"When stable air crosses a mountain barrier where it tends to flow in layers forming lenticular clouds.";"";"a";"Meteorology";""
"137";"A pilot can expect a windshear zone in a temperature inversion whenever the windspeed at 2,000 to 4,000 feet above the surface is at least";"25 knots";"15 knots.";"10 knots";"";"a";"Meteorology";""
"138";"There is thunderstorm activity in the vicinity of an airport at which you plan to land, which hazardous atmospheric phenomenon might be expected on the landing approach?";"Windshear turbulence.";"Steady rain.";"Precipitation static.";"";"a";"Meteorology";""
"139";"Where does windshear occur?";"At all altitudes, in all directions.";"Only at lower altitudes.";"Only at higher altitudes.";"";"a";"Meteorology";""
"140";"Why is frost considered hazardous to flight?";"Frost spoils the smooth flow of air over the wings, thereby decreasing lifting capability.";"Frost slows the airflow over the airfoils, thereby increasing control effectiveness.";"Frost changes the basic aerodynamic shape of the airfoils, thereby increasing lift. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 23 / 28 PPL (A) – Meteorology";"";"a";"Meteorology";""
"141";"In which environment is aircraft structural ice most likely to have the highest accumulation rate?";"Freezing rain.";"Freezing drizzle.";"Cumulus clouds with below freezing temperatures.";"";"a";"Meteorology";""
"142";"What percent coverage of the lowest cloud layer was observed accordingly to the following METAR report? METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 FG BECMG AT1800 9999 NSW=";"1 /8 to 2/8.";"5/8 to 7/8.";"8/8.";"Less than 1/8.";"a";"Meteorology";""
"143";"What was the observed temperature accordingly to the following METAR report? METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 FG BECMG AT1800 9999 NSW=";"17°C.";"Between 10°C and 18°C.";"16°C.";"Between 16°C and 17°C.";"a";"Meteorology";""
"144";"What was the observed air pressure accordingly to the following METAR report? METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 FG BECMG AT1800 9999 NSW=";"1018 hpa (QNH).";"1000 hpa (QNH).";"999 hpa (QFE).";"1018 hpa (QFE).";"a";"Meteorology";""
"145";"At what time was following METAR report issued? METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 FG BECMG AT1800 9999 NSW=";"By 16:30 UTC, 13th day of the running month.";"By 16:00 UTC, 30th day of the running month.";"By 16:30 local time.";"By 24:00 local time, 8th day of the running month.";"a";"Meteorology";""
"146";"What type of precipitations was observed accordingly to the following METAR report? METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 FG BECMG AT1800 9999 NSW=";"Light drizzle.";"Steady and light rain.";"Hail.";"Rain showers. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 24 / 28 PPL (A) – Meteorology";"a";"Meteorology";""
"147";"What was the ceiling of the lowest cloud layer accordingly to the following METAR report? METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 FG BECMG AT1800 9999 NSW=";"300 m.";"10 ft.";"100 ft.";"1,000 m.";"a";"Meteorology";""
"148";"Accordingly to the code which of the following METAR reports cold be partially abbreviated by CAVOK (minimum sector altitude 4.000 ft)? A) 34004KT 7000 MIFG SCT260 09/08 Q1019 NOSIG= B)27019G37KT 9999 BKN050 18/14 Q1016 NOSIG= C)00000KT 0100 FG VV001 11/11 Q1025 BECMG 0500= D)26012KT 8000 -SHRA BKN025TCU 16/12 Q1018 NOSIG=";"B.";"A.";"C.";"D.";"a";"Meteorology";""
"149";"Accordingly to the following METAR report, when may we expect vanishing of the fog an weather improvement for VFR flight? METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 FG BECMG AT1800 9999 NSW=";"After 18:00 UTC.";"Till 17:00 UTC.";"Till 18:00 UTC (the latest).";"Between 17:00 and 18:00 UTC.";"a";"Meteorology";""
"150";"What kind of weather is forecast for the period after 12:00 UTC? TAF LYBE 160500Z 1606/1706 13010KT 9000 BKN020 BECMG 1606/1608 SCT015CB BKN020 TEMPO 1608/1612 17012G22KT 1000 TSRA SCT010CB BKN020 FM12 15006KT 9999 BKN020 BKN100=";"Moderate southeasterly wind with visibility improvement to more than 10 km, precipitations will stop, cloudiness will become greater with ceiling at 600 m.";"Rainy weather with showers and gusty wind and visibility below 10 km.";"Visibility will improve to 5 km to 10 km and cloud covering will decrease to 1/8 at 600 m and 1/8 at 3000 m.";"Southeasterly wind 6 kts, visibility will be convenient for visual flying and the sky will be completely covered with clouds with base at 600 m. Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 25 / 28 PPL (A) – Meteorology APPENDIX: Fig. PPL Meteo-1 Fig. PPL Meteo-2 Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 26 / 28 PPL (A) – Meteorology Fig. PPL Meteo-4 Fig. PPL Meteo-6 Fig. PPL Meteo-15 Fig. PPL Meteo-10 Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 27 / 28 PPL (A) – Meteorology Fig. PPL Meteo-5 Latest information about the exam can be found at www.cad.gov.rs/osoblje.php 28 / 28";"a";"Meteorology";""
"1";"What is the angle of inclination of the Earth’s axis to its orbital plane?";"66½0.";"23½0. 900.";"";"33½0.";"a";"Navigation";""
"2";"The meridian passing through Greenwich is known as:";"Prime Meridian.";"Main Meridian.";"Equator.";"Great Meridian.";"a";"Navigation";""
"3";"A Rhomb Line is:";"A regularly curved line on the Earth’s surface which cuts all meridians at the same angle.";"A regularly curved line on the Earth’s surface which cuts all parallels of Latitude at the same angle.";"A line showing True North.";"A line of the surface of the Earth whose center and radius are those of the Earth.";"a";"Navigation";""
"4";"Variation is the angle between:";"True North and Magnetic North.";"True North and the nearest line of Longitude.";"Magnetic North and the aircraft’s Magnetic heading.";"Magnetic North and the aircraft’s True heading.";"a";"Navigation";""
"5";"An Isogonal is a line joining points of:";"Equal magnetic variation.";"Equal magnetic deviation.";"Zero magnetic variation.";"Zero magnetic deviation.";"a";"Navigation";""
"6";"Which points on the Earth’s surface determine the Earth’s axis?";"North and south geographic pole.";"North geographic pole and north magnetic pole.";"North and south magnetic pole.";"Equator-hemisphere. N-0001.";"a";"Navigation";""
"7";"The circumference of the Earth along the Equator is approximately: FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) - Navigation";"40,075 km.";"21,600 NM.";"30,000 NM.";"24,000 km.";"a";"Navigation";""
"8";"The Earth’s diameter, when compared to the Earth’s axis, is:";"Longer by 43km.";"Twice as much greater.";"The same.";"Shorter by 42km.";"a";"Navigation";""
"9";"Which of the following statements, regarding rotation of the Earth around the Sun, is correct? The Earth:";"Encircles the Sun in one year.";"Encircles the Sun one time during summer and one time during winter.";"Does not circle around the Sun because it is stationary with the Sun circling around it.";"Encircles the Sun in one day.";"a";"Navigation";""
"10";"The Earth globe rotates:";"Around its axis in the direction from the west to the east.";"Around so-called Sun’s tropic.";"Together with the Sun in the direction from the east to the west.";"Around its axis in the direction from east to the west.";"a";"Navigation";""
"11";"The orbit of the Earth is:";"An ellipse with the Sun at one of the foci.";"A circle with the Sun at the center.";"An ellipse with the Sun at different point inside it.";"A circle around which the Sun rotates.";"a";"Navigation";""
"12";"What is the characteristic of the Rhomb Line?";"It cuts meridians under constant angle.";"It is the Great Circle.";"It is the shortest distance between two points on the Earth’s globe.";"It cuts meridians under various angles.";"a";"Navigation";""
"13";"An aircraft over Belgrade is headed exactly to the south. It is 1200 UTC. What is the Relative bearing of the Sun?";"Right of the aircraft’s nose.";"Exactly straight-in.";"Left of the aircraft’s nose.";"May be left or right of the aircraft’s nose, with regard to the season.";"a";"Navigation";""
"14";"What is the cause of the Earth’s seasons?";"The tilt of the Earth’s axis. FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) - Navigation";"Irregular movement of the Earth around the Sun.";"Uneven temperatures in space.";"A circle around the Sun rotates.";"a";"Navigation";""
"15";"The shortest distance between two points on the Earth’s globe is called:";"Great circle.";"Lambodrome.";"Rhumb line.";"Small circle.";"a";"Navigation";""
"16";"Great circle(s) on the Earth’s surface is(are):";"The equator, meridians and orthodroms.";"The equator only.";"The equator and meridians.";"The equator, meridians and parallels of altitude.";"a";"Navigation";""
"17";"The equator is the Great Circle which plane:";"Divides the Earth’s globe into the north and south hemisphere.";"Divides the Earth’s globe into the east and west hemisphere.";"Is parallel to the Earth’s axis. Theoretical Knowledge Test of Time";"";"a";"Navigation";""
"18";"How many Great Circles (orthodroms) can be determined on the Earth’s surface?";"An infinite number.";"90.";"180.";"360.";"a";"Navigation";""
"19";"The Great Circle on the Earth’s globe is the cross-section of the Earth’s surface and the plane passing through:";"The center of the Earth and is tilt to the Earth’s axis at any angle.";"The center of the Earth and is always rectangular to the Earth’s axis.";"The center of the Earth and is always oblique to the Earth’s axis.";"Any of two points on the Earth’s surface; the cross-section with the Earth’s surface is the shortest distance between these points.";"a";"Navigation";""
"20";"Which of the following circles on the Earth’s globe does not have the center at the Earth’s center?";"Small Circle.";"Orthodrome.";"Great Circle.";"Equator.";"a";"Navigation";""
"21";"Which circles, forming the graticule, are at the same time Great Circles and Rhumb Line? FLIGHT CREW LICENSING DEPARTMENT THEORETICAL KNOWLEDGE EXAMINATION FOR PPL (H) PPL (H) - Navigation";"Meridians and equator.";"Parallel of latitude only.";"Meridians only.";"Equator only.";"a";"Navigation";""
