"97";"Koji od navedenih odgovora predstavlja ispravno dešifrovanu TAF prognozu: LYBE 161100Z 1612/1712 VRB08KT9999 SCT025?";"Važi od 16.og u mesecu u 12.00 do 17.og u mesecu u 1200 UTC ; prizemni vetar će imati promenljiv pravac i brzinu od 8kt pri čemu je vidljivost 10km ili više; 3-4 osmine oblačnosti sa bazom sloja oblaka 2500ft iznad aerodroma";"Važi od 1612 do 1712 UTC ; prizemni vetar je promenljiv po pravcu sa brzinom od 8kt; vidljivost je 10km i više,visina baze sloja oblaka je 2500ft iznad srednjeg morskog nivoa";"Osmotreno u 1611 UTC; prizemni vetar je promenljiv po pravcu i brzini; prosečna brzina vetra je 8 kt: vidljivost 10 km ili više, i visina baze sloja oblaka iznad aerodromskog nivoa je 2500 ft.";"Osmotreno u 1612 UTC; prizemni vetar je promenljiv po pravcu i brzini; sa vidljivosti 10 km , visinom baze sloja oblaka 2500 ft iznad nivo terena";"a";"Meteorologija";""
"98";"BECMG 1621/1701 BKN030 u TAF prognozi znači :";"Nastanak između 16. u mesecu u 2100 UTC i 17. u mesecu 0100UTC razbijene oblačnosti (5-7 osmina oblačnosti) na 3000 ft iznad aerodromskog nivoa";"Nastanak između 1621 UTC i 1701 UTC razbijene oblačnosti (3-4 osmina oblačnosti) na 300 ft iznad aerodromskog nivoa";"Nastanak od 1621 UTC razbijene oblačnosti (5-7 osmina oblačnosti) na 3000 ft iznad";"Nastanak od 1621 UTC razbijene oblačnosti (3-4 osmina oblačnosti) na 300 ft iznad aerodromskog nivoa";"a";"Meteorologija";""
"99";"Na osnovu dijagrama odrediti na visini od 2000f t brzinu vetra i temperaturu za tačku u preseku 50°N 0° E/W (Pogledajte sliku PPL Meteo-1)";"215/13kt+11°C.";"200/12kt+11°C.";"220/13kt+12°C.";"180/20kt+10°C. PPL Meteo 1.jpg";"a";"Meteorologija";"_imgs/Meteorologija-Slika PPL Meteo-1.png"
"100";"Na osnovu dijagrama odrediti na visini od 5000ft brzinu vetra za tačku u preseku 50°N 0°EM: (Pogledajte sliku PPL Meteo-2)";"250/15kt.";"180/20kt.";"070/15kt.";"230/1Okt. PPL Meteo 2.jpg";"a";"Meteorologija";"_imgs/Meteorologija-Slika PPL Meteo-2.png"
"101";"Šta predstavlja simbol sa dijagrama na prognostičkim kartama? (Pogledajte sliku PPL Meteo-4)";"Grmljavinsku nepogodu";"Jaku turbulenciju";"Jako zaleđivanje";"Jake planinske talase PPL Meteo 4.jpg";"a";"Meteorologija";"_imgs/Meteorologija-Slika PPL Meteo-4.png"
"102";"Na osnovu dijagrama odrediti zonu koju navedena TAF prognoza opisuje(Pogledajte sliku PPL Meteo-5) 1322 35020KT9999 SCT030 SCT090 TEMPO 1322 8000 SHRA BKN015 PROB30 TEMPO 1522 5000 +RASH SCT008 BKN009CB=";"Zona 3";"Zona 1";"Zona 1 i 2";"Zona 2 i 4 PPL Meteo 5.jpg";"a";"Meteorologija";"_imgs/Meteorologija-Slika PPL Meteo-5.png"
"103";"Šta predstavlja simbol sa dijagrama na prognostičkim kartama? (Pogledajte sliku PPL Meteo-6)";"Jako zaleđivanje";"Jaku turbulenciju";"Jake planinske talase";"Grmljavinsku nepogodu PPL Meteo 6.jpg";"a";"Meteorologija";""
"104";"Na osnovu dijagrama, odrediti pojavu koja je identifikovana sa slovom J u tački 60°N 12°W? (Pogledajte sliku PPL Meteo-10)";"Okluzivni front";"Topli front";"Kvazistacionaran front";"Tropski front PPL Meteo 10.jpg";"a";"Meteorologija";"_imgs/Meteorologija-Slika PPL Meteo-10.png"
"105";"Na osnovu karte značajnog vremena (male visine) , primećujemo sistem pritiska 50 stepeni severno, 1 stepen istočno, označen sa slovom “L”, strelicom i brojevima “20” i “988”. Šta predstavlja ovako definisan sistem pritiska? (Pogledajte sliku PPL Meteo-14)";"Ciklon sa centrom pritiska 988 mb, krećući se prema istoku brzinom 20kts.";"Ciklon sa centrom pritiska 988 mb, krećući se prema zapadu brzinom 20 kts.";"QFE pritisak u polju pritiska 988 mb";"Regionalni QNH pritisak od 988 mb PPL Meteo 14.jpg";"a";"Meteorologija";"_imgs/Meteorologija-Slika PPL Meteo-1.png"
"106";"Koliki je period važenja WAFC karte značajnog vremena?";"Određeno fiksno vreme";"6 sati";"3 sata";"30 minuta";"a";"Meteorologija";""
"107";"Šta predstavlja oznaka ""CB"" na WAFC vremenskim kartama značajnog vremena?";"Umereno do jako zaleđivanje i turbulencija";"Umereno zaleđivanje i turbulencija";"Umereno do jako zaleđivanje , turbulencija i grad";"Jako zaleđivanje , turbulencija i grad";"a";"Meteorologija";""
"108";"EGTT SIGMET SST 01 VALID 310730/311130 EGRR LONDON FIR ISOL CB FCST TOPS FL370 SST ROUTES W OF W00400 STNR NC = Šta predstavlja šifra ""SST"" u gore navedenoj SIGMET prognozi?";"Transonične i Supersonične nivoe leta.";"Samo supersonične nivoe leta";"Subsonične i transonične nivoe leta";"Samo subsonične nivoe leta";"a";"Meteorologija";""
"109";"Vremenska prognoza za oblast AIRMET predstavlja prognozu vremena do?";"FL100.";"FL180.";"FL010.";"FL240.";"a";"Meteorologija";""
"110";"LFFF SIGMET SST 1 VALID 310600/311100 LFPW- UIR FRANCE MOD TURB FCST BLW FL420 W of 04W MOV E 30KT NC = Koja od opasnosti je prognozirana u gore navedenoj SIGMET poruci";"Umerena turbulencija ispod 42000 ft zapadno od :zapadno 4 stepena i premešta se na istok";"Umerena turbulencija na 42000 ft zapadno od :zapadno 4 stepena i premešta se na istok";"Umerena turbulencija ispod 42000 ft zapadno od :zapadno 4 stepena i premešta se od istoka";"Turbulencija na 42000 ft zapadno od :zapadno 4 stepena i premešta se brzinom 30 kt";"a";"Meteorologija";""
"111";"Kada se prognozira jak vetar u AIRMET prognozi?";"Kada se očekuje brzina vetra veća od 20kt.";"Kada se očekuje brzina vetra veća od 10kt";"Kada se očekuje brzina vetra veća od 15 kt";"Kada se očekuje da brzina najjačeg vetra bude veća od 25 kt";"a";"Meteorologija";""
"112";"Prognoza za oblast AIRMET se izdaje _________ period važenja je _________ a poželjno je da period važenja ne bude duži od __________";"4 puta dnevno / 8 sati / 6 sati";"6 puta dnevno / 8 sati / 4 sata";"4 puta dnevno / 6 sati / 4 sata";"6 puta dnevno / 4 sati / 4 sata";"a";"Meteorologija";""
"113";"VOLMET emisije se obnavljaju?";"Na svakih pola sata";"Svaki sat";"4 puta dnevno";"2 puta dnevno";"a";"Meteorologija";""
"114";"VOLMET emisije se definišu kao :";"Neprekidne radio emisije aktuelnih meteoroloških osmatranja i prognoza na određenom aerodromu";"Radio emisija meteorološke prognoze na određenom aerodromu";"Kontinuirani telefonski izveštaj na određenom aerodromu- metars";"Telegrafski izveštaj na određenom aerodromu tafs i metars";"a";"Meteorologija";""
"115";"VOLMET emisije su?";"Zemlja-vazduh radio emisije na HF I VHF frekvencijama";"Vazduh – zemlja radio emisije na HF I VHF frekvencijama";"Vazduh – zemlja radio emisije na HF I VHF frekvencijama";"Zemlja-vazduh radio emisije na LF I VHF frekvencijama";"a";"Meteorologija";""
"116";"ATIS emisije se obnavljaju";"Kada dođe do bilo kakve promene aerodromskih ili meteoroloških informacija";"Samo kada dođe do promene aerodromske informacije";"Na svakih pola sata";"Na svaki sat";"a";"Meteorologija";""
"117";"Da bi se minimiziralo zauzetost VHF frekvencije, ATIS emisije mogu se obaviti na govornoj frekvenciji kojeg navigacionog sredstva?";"VOR.";"ILS.";"NDB.";"GPS.";"a";"Meteorologija";""
"118";"Šta je ATIS?";"Neprekidno emitovanje tekuće aerodromske i vremenske informacije";"Meteorološka karta aerodromske i vremenske informacije";"Neprekidno emitovanje informacije o vremenu";"Štampani izveštaj informacije o aerodromu i vremenu";"a";"Meteorologija";""
"119";"Na koji način se vrši identifikacija trenutnog izveštaja prilikom ATIS emisije ?";"Pomoću Alfabet koda";"Pomoću broja";"Pomoću perioda važenja izveštaja";"Pomoću vremena izdavanja izveštaja";"a";"Meteorologija";""
"120";"Na kojem frekventnom opsegu se obično emituje ATIS ?";"VHF.";"LF.";"HF.";"ADR";"a";"Meteorologija";""
"121";"Kolika je temperatura vazduha na visini 7000 ft, ako je temperatura vazduha na nadmorskoj visini 1.500 ft 15°C i ako pretpostavimo da važi vertikalni termički gradijent ISA (ICAO):";"+3°C";"+4°C";"3. 0°C";"-2°C";"a";"Meteorologija";""
"122";"1Kakav vetar označava znak na meteorološkoj karti: (Pogledajte sliku PPL Meteo-15)";"Severni, jačine 60 čvorova";"Zapadni, jačine 60 čvorova";"Južni, jačine 15 čvorova";"Istočni, jačine 15 čvorova 12] 2 PPL Meteo 15.jpg";"a";"Meteorologija";"_imgs/Meteorologija-Slika PPL Meteo-15.png"
"123";"Svaki fizički proces koji dovodi do promene vremenskih prilika je praćen, ili je rezultat,";"Razmene toplote";"Promene pritiska";"Kretanja vazduha";"";"a";"Meteorologija";""
"124";"Koji vremenski fenomen je posledica temperaturne inverzije?";"Stabilne vazdušne mase";"Nestabilne vazdušne mase";"Vertikalni razvoj vetrova na planinskim padinama";"Grmljavinske nepogode unutar vazdušne mase";"a";"Meteorologija";""
"125";"Najčešći tip zemaljske ili prizemne temperaturne inverzije je proizvod";"Zemljine radijacije tokom vedre, relativno mirne noći";"Kretanja hladne vazdušne mase ispod tople vazdušne mase ili kretanje tople vazdušne mase iznad hladne vazdušne mase";"Ubrzanog podizanja tople vazdušne mase do visine planinskog terena";"";"a";"Meteorologija";""
"126";"Ukupna količina vodene pare koju vazduh može održati zavisi od :";"Temperature vazduha";"Stabilnosti vazdušne mase";"Tačke rose";"";"a";"Meteorologija";""
"127";"Približno koliko iznosi temperatura tačke rose na nivou aerodroma, ako je temperatura 20°C, a baza kumulusnih oblaka 1.100 metara iznad aerodroma:";"11°C";"-3°C";"11°C";"5°C";"a";"Meteorologija";""
"128";"Koje su karakteristike nestabilne vazdušne mase ?";"Turbulencija i dobra vidljivost na zemlji";"Turbulencija i loša vidljivost na zemlji";"Oblaci nimbostratus i dobra vidljivost na zemlji";"";"a";"Meteorologija";""
"129";"Koji tip oblaka je najčešće povezan za prolaskom toplog fronta?";"CI, CS, AS, NS.";"CC, AC, CU, CB.";"CI, CC, NS, CB.";"CC, SC, ST, NS.";"a";"Meteorologija";""
"130";"Kakvi vremenski uslovi bi trebali da budu ispod sloja u kojem je nizak nivo temperaturne inverzije";"Malo smicanje vetra, loša vidljivost, izmaglica i slaba kiša";"Miran vazduh, loša vidljivost, magla, izmaglica i niski oblaci";"Turbulentan vazduh, loša vidljivost, magla, niski stratus tipovi oblaka, padavine sa pljuskovima";"";"a";"Meteorologija";""
"131";"Šta proračunavamo pomoću sledeće formule: (razlika između temperature i tačke rose) x 123 =.....?";"Bazu kumulusne oblačnosti u metrima";"Temperaturu vazduha na visini leta";"Visinu stratusne oblačnosti u metrima";"Relativnu vlažnost";"a";"Meteorologija";""
"132";"Približno koliko iznosi baza kumulusa iznad zemlje, ako je temperatura pri zemlji 27°C, a tačka rose 15°C:";"1.500 m";"1.000 m";"2.000 m";"2.700 m";"a";"Meteorologija";""
"133";"Koja je očekivana visina baze kumulusa iznad aerodroma , ako je trenutna temperatura tačke rose vazduha pri zemlji 5°C, a prognozirana dnevna maksimalna temperatura je 25°C:";"2.500 m";"2.000 m";"2.800 m";"1.500 m";"a";"Meteorologija";""
"134";"Padavine u obliku pljuskova, padaju iz oblaka tipa:";"CB";"ST";"CI";"CU";"a";"Meteorologija";""
"135";"Grmljavinska nepogoda dostiže najveći intenzitet tokom";"Faze zrelosti";"Faze nisponih strujanja vazduha";"Kumulus faze";"";"a";"Meteorologija";""
"136";"Kada se mogu očekivati opasnost za vazduhoplov uslovljena pojavom smicanja vetra";"Na površinama malog nivoa temperaturne inverzije, frontalnim oblastima, i sa jasno izraženom turbulencijom";"Nastanak stratokumulusa mehaničkim mešanjem nakon prolaska fronta";"Ukoliko po obodima planina stabilna vazdušna masa ima tendenciju kretanja u slojevima formirajući na taj način lentikularne oblake";"";"a";"Meteorologija";""
"137";"Pilot može očekivati zonu smicanja vetra pri temperaturnoj inverziji uvek kad je brzina vetra na visini od 2000ft do 4000 ft najmanje";"25 knots.";"15 knots.";"10 knots.";"";"a";"Meteorologija";""
"138";"Ukoliko je u blizini aerodroma na koji želite da sletite grmljavinska nepogoda . Koju atmosfersku pojavu možete očekivati prilikom procedure prilaza za sletanje";"Turbulenciju usled smicanja vetra";"Neprekidnu kišu";"Padavine";"";"a";"Meteorologija";""
"139";"Gde može da postoji smicanje vetra?";"Na svim visinama, u svim pravcima";"Samo na manjim visinama";"Samo na većim visinama";"";"a";"Meteorologija";""
"140";"Zašto se zamrzavanje smatra opasnim po let vazduhoplova";"Zamrzavanje smanjuje nesmetan protok vazduha po površini krila, pa na taj način smanjuje silu uzgona";"Zamrzavanje usporava protok vazduha iznad aeroprofila, pa na taj način povećava efikasnost kontrolnih površina";"Zamrzavanje menja osnovni aerodinamički oblik profila aeroprofila , pa na taj način povećava silu uzgona";"";"a";"Meteorologija";""
"141";"U kojim uslovima , led na strukturi vazduhoplova najčešće ima najveću stopu nagomilavanja";"Kada pada ledena kiša";"Kada pada ledena rosulja";"Kada imamo kumuluse sa temperaturom manjom od temperature zamrzavanja";"";"a";"Meteorologija";""
"142";"Kolika je količina oblačnosti u nižem sloju oblaka nad aerodromom u času osmatranja vremena: METARLSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 NECMG TL1700 0800 FG BECMG AT1800 9999 NSW=";"1 /8 to 2/8.";"5/8 to 7/8.";"8/8.";"Manje od 1/8";"a";"Meteorologija";""
"143";"Koja je bila temperatura na aerodromu u času osmatranja vremena: METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 BECMG AT1800 9999=";"17°C";"Između 10°C i 18°C";"16°C";"Između 16°C i 17°C";"a";"Meteorologija";""
"144";"Koliko je iznosio vazdušni pritisak na aerodromu u času osmatranja vremena: METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 BECMG AT1800 9999=";"1018 hpa (QNH).";"1000 hpa (QNH).";"999 hpa (QFE).";"1018 hpa (QFE)";"a";"Meteorologija";""
"145";"Kada je bio izdat sledeći METAR izveštaj: METAR LSZH 131630Z 24008KT 0666 R16/1000U FG DZ FE003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 FG BECMG AT 1800 9999 NSW=";"U 16:30 UTC, 13. Dana tekućeg meseca";"U 16 časova UTC, 30. Dana tekućeg meseca";"U 16:30 po lokalnom vremenu";"U 24:00 po lokalnom vremenu, 8. Dana tekućeg meseca";"a";"Meteorologija";""
"146";"Koje padavine su bile na aerodromu u času osmatranja vremena: METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FSW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 FG BECMG AT 1800 9999 NSW =";"Slaba rosulja";"Dugotrajna kiša slabog intenziteta";"Grad";"Pljusak kiše";"a";"Meteorologija";""
"147";"Kolika je bila baza oblaka na aerodromu u času osmatranja vremena: METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 FG BECMG AT1800 9999 NSW=";"300 m";"10 ft";"100 ft";"1000 m";"a";"Meteorologija";""
"148";"Koju od sledećih meteoroloških vremenskih METAR izveštaja možemo, u skladu sa propisima, skratiti sa izrazom CAVOK (minimalna sektorska visina je 000 ft): I) 34004KT 7000 MIFG SCT260 09/08 Q1019 NOSIG= II) 27019G37KT 9999 BKN050 18/14 Q1016 NOSIG= III) 0000KT 0100 FG VV001 11/11 Q1025 BECMG 0500= IV) 26012KT 8000 -SHRA BKN025TCU 16/12 Q1018 NOSIG=";"II.";"I.";"III.";"IV.";"a";"Meteorologija";""
"149";"Kada možemo računati da ce se na aerodromu podići magla i da ce biti uslova za VFR letenje: METAR LSZH 131630Z 24008KT 0600 R16/1000U FG DZ FEW003 SCT010 OVC020 17/16 Q1018 BECMG TL1700 0800 BECMG";"Posle 18:00 UTC";"Do 17:00 UTC";"Najkasnije do 18:00 UTC";"Između 17:00 i 18:00 UTC";"a";"Meteorologija";""
"150";"Kakvo se vreme predviđa na aerodromu posle 12:00 UTC: TAF LYBE 160500Z 1606/1706 13010KT 9000 BKN020 BECMG 1606/1608 SCT015CB BKN020 TEMPO 1608/1612 17012G22KT 1000 TSRA SCT010CB BKN020 FM12 15006KT 9999 BKN020 BKN100=";"Duvaće jugoistočni vetar srednje jačine, vidljivost u poboljšanju preko 10 km, prestanak padavina,Povećanje oblačnosti, baza oblaka 600 m";"Kišovito vreme sa pljuskovima, rafalni vetar, vidljivost manja od 10 km";"Povećanje vidljivosti na 5 do 10 km, smanjenje količine oblačnosti na 1/8 sa bazom 600 m i 1/8 sa bazom na 3000 m";"Duvaće jugoistočni vetar jačine 6 kt, vidljivost povoljna za letenje u VMC uslovima, nebo potpuno Prekriveno oblacima, čija je baza na 600 m";"a";"Meteorologija";""
"1";"Koju vrstu navigacije koriste jedriličari?";"Astronomsku navigaciju";"Vizuelnu orijentaciju – navigaciju i satelitsku navigaciju";"Radio navigaciju";"Računsku navigaciju";"b";"Navigacija";""
"2";"Definišite geografski koordinatni sistem";"Mreža meridijana i paralela";"Veliki krug i Grinič meridijan";"Mreža meridijana i polutar";"Polutar sa uporednicima";"a";"Navigacija";""
"3";"Šta sačinjava početak geografskog koordinatnog sistema.";"Severni pol i Nulti meridijan";"Polutar i meridijan koji prolazi kroz Grinič";"Ekvador i meridijan koji prolazi kroz opservatoriju Grinič";"Ekvador i veliki krug";"c";"Navigacija";""
"4";"Navedite redom meñunarodne skraćenice za sledeće strane sveta: sever, jug, istok, severoistok, jugozapad, zapad, severozapad, jugoistok";"E, NE, SW, W, NW, SE, S, N";"SW, NE, E, W, SE, S, NW, N";"N, S, E, NE, SW, W, NW, SE";"S, E, NE, SW, W, NW, SE , N";"c";"Navigacija";""
